"Подготовить раздел статей на сайте a2foton.com.На сайте http://a2foton.com/ необходимо внедрить раздел статей.

1. Прототип общего раздела статей: https://app.moqups.com/abvsait/eVd9554WAw/view/page/a7dfacb47?ui=0
2. Внутренняя страница статьи:  https://app.moqups.com/abvsait/eVd9554WAw/view/page/a86f4fdca?ui=0

Плюс меняем верхнее меню, там вместо меню ""Доставка и оплата"" будет страница ""Полезная информация"" http://joxi.ru/eAONJv8i4GWnw2, где будут размещены разделы ""Новости"" и ""Статьи"", прототип этой страницы: https://app.moqups.com/abvsait/eVd9554WAw/view/page/a7a00911a?ui=0

Ссылку на раздел ""Доставка и оплата"" переносим в футер сайта вместо ""Новости"": http://joxi.ru/Q2KByvkU9geagm, а также добавляем ссылку на страницы каталога и товаров под ""Корзину"": http://joxi.ru/BA0W7VqhBqkoQ2",24593,"6,22"
"Подготовить 3 статьи и 4 новости на сайт золотая-миля62.рф.1. Сайт, для которого пишем текст: для сайта золотая-миля62.рф 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x27058&type=text&authkey=1f98b825af97356ac8137e63cb525299 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: Бизнесмены, спортсмены, туристы, гости и жители города Рязани, командировочные 
  5. Преимущества: 
  Бесплатное бронирование, бесплатная парковка, возможность почасового посещения гостиницы, бесплатный Wi-Fi, круглосуточное кафе, расположение в тихом уютном месте в 10 минутах от центра. Удобный выезд на трассу М5. 
  6. Наша услуга: Гостиничный комплекс `Золотая миля` представляет собой гостиницу (120 номеров) от экономкласса до номера `люкс` с джакузи-бассейном, сауну, три банкетных зала (на 40, 80, 120 мест) бильярд, шиномонтаж, автомойка. 
  7. География реализации услуг: Рязань 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - баня рязань
  11. Пример текста: http://nadachi.ru/vidy-ban/tureckie-bani.html
  12. Длина 1500 символов 
  
  По аналогии еще 2 статьи: 
  1. Ключевые фразы: http://yubileynaya36.ru/neobyichnyie-xostelyi.html
  - номер в гостинице рязань
  Пример текста: 
  Длина 1500 символов 
  
  2. Ключевые фразы: 
  - снять гостиницу в рязани
  Пример текста: http://yubileynaya36.ru/gostinitsa-dla-allergikov.html
  Длина 1500 символов 
  
  И 4 новости: 
  1. Ключевое: цена номеров в рязани
  Пример: http://prohotel.ru/news-220680/0/
  Количество знаков: как в примере 
  
  2. Ключевое: гостиница недорого рязань
  Пример: https://hoteliernews.ru/moss-boutique-hotel-otkrylsya-v-moskve/
  Количество знаков: как в примере 
  
  3. Ключевое: заказать номер рязань
  Пример: https://hoteliernews.ru/atlantis-the-palm-obyavil-programmu-renovatsij/
  Количество знаков: как в примере 
  
  4. Ключевое: цена гостиницы в рязани
  Пример: http://prohotel.ru/news-220677/0/
  Количество знаков: как в примере",27057,"48,50,51"
"Подготовить 2 статьи и 4 новости для строитель62.рф.1. Сайт, для которого пишем текст: для строитель62.рф 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x4210&type=text&authkey=ef35613fc5fa4c4c512d552533f5e6f2 
  3. Страница для которой пишется текст: статейная публикация 
  4. Текст рассчитан на людей, которые хотят приобрести жилье 
  5. Преимущества: 
  - Цены действительно невысокие. 
  - Возможность получить рассрочку платежа, ипотека, на выгодных условиях. 
  - Строительство последних домов с подземными паркингами или вместительной гостевой парковкой. 
  6. Наша услуга: наше предложение — дома и квартиры в г.Рязань, основная специализация ООО «Строитель» — жилье класса эконом. 
  7. География реализации услуг: Рязань и Рязанская область 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - квартира в сданном доме рязань
  11. Примеры текстов: http://www.domostroymedia.ru/articles/tema_nedeli/4849
  12. Длина 1500 символов 
  
  По аналогии еще 1 статья: 
  1. Ключевые фразы: http://какоткрытьип.рф/как-легально-сдать-квартиру-в-аренду.html
  -дешевые квартиры в рязани
  Пример текстов: 
  Длина 1500 символов 
  
  4 новости: 
  1. Ключевое: недорогая новостройка рязань
  Пример: http://vidsboku.com/news/sberbank-nachaty-peregovory-s-investorami-o-dostroyke-zhk-aerobus
  Длина: аналогично примеру 
  2. Пример: http://rv-ryazan.ru/news/70310.html
  Ключевое: новостройка рязань
  Длина: аналогично примеру 
  3. Пример: https://www.rzn.info/news/2017/7/13/v-ryazanskih-novostroykah-est-zhil-e-deshevle-900-tysyach-rubley---monitoring.html
  Ключевое: купить квартиру в строящемся доме рязань
  Длина: аналогично примеру 
  4. Пример: http://rg62.info/index.php/all-news/item/14119-zastrojki-budut-prodolzhatsya.html
  Ключевое: квартира рязань
  Длина: аналогично примеру",4209,"48,50,51"
"Подготовить рерайт 3-х статей и 3-х новостей для dentozar.ru.1. Сайт, для которого пишем текст: http://www.dentozar.ru/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x2225&type=text&authkey=443dec3062d0286986e21dc0631734c9 
  3. Страница для которой пишется текст: статейные и новостные публикации 
  4. Текст рассчитан на разных людей: c низким материальным положением, в основном средней стабильности, пугливые, что их могут развести на лечение (не часто), возраст от 1-80, пол 50/50. 
  5. Преимущества: 
  - Цены ниже чем у конкурентов. 
  - Наш Детский врач может найти подход к любому ребенку разного возраста и при любом поведении ребенка. 
  - Налажена современная диагностика. 
  6. Услуги: 
  Оказываем помощь при острой боли! 
  Безболезненное, комфортное для пациента лечение! 
  Делаем красивую улыбку. 
  Облегчаем жизнь пациентам (так как при зубной боли человек не в состоянии работать, думать, передвигаться). 
  7. География реализации услуг: г. Химки приезжают пациенты с разных концов Москвы и МО 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - детский стоматолог химки
  11. Пример текстов: http://gn24.net/publ/stomatology/detskaya-stomatologiya-osobennosti-vidy-i-sposoby-lecheniya-detej.html
  12. Длина 1500 символов 
  
  По аналогии еще 2 статьи: 
  1. Ключевые фразы: 
  - стоматология химки
  Пример текстов: http://moydiagnos.ru/issledovaniya/rentgen/zubov-kak-delayut.html
  Длина 1500 символов 
  2. Ключевые фразы: 
  - стоматология в химках
  Пример текстов: http://fb.ru/article/284863/osnovnyie-zubnyie-bolezni-i-ih-opisanie
  Длина 1500 символов 
  
  
  3 Новости: 
  1. Пример: http://www.medikforum.ru/news/stomatologiya_news/61346-voda-s-gazom-mozhet-razrushit-zubnuyu-emal.html
  Количество: Аналогично оригиналу 
  2. Пример: http://www.medikforum.ru/news/stomatologiya_news/61207-detskie-zubnye-pasty-pochti-ne-otlichayutsya-ot-vzroslyh.html
  Количество: аналогично оригиналу 
  3. Пример: http://www.medikforum.ru/news/stomatologiya_news/61734-v-samare-5-letniy-rebenok-umer-vo-vremya-lecheniya-zubov.html
  Количество: аналогично оригиналу",2151,"48,50,51"
"Необходимо написать 2 статьи и 4 новости для сайта декорплюс.рф.1. Сайт, для которого пишем текст: декорплюс.рф 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x3913&type=text&authkey=b085c4fa543afe32970749f5e2bcdc6a 3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: Продукция сайта рассчитана на оптового покупателя, в розницу товар практически не продается. 
  5. Преимущества: 
  - Более 7 лет на рынке 
  - Бесплатная доставка по Москве и по Московской области 
  - Большой парк собственного грузового транспорта 
  - Всем нашим постоянным покупателям мы предоставляем гибкую систему скидок. Кроме того, для них у нас работают специальные кредитные программы.. 
  6. Услуги/товар: 
  Наша компания реализует оптом строительно-отделочные материалы ведущих зарубежных и российских производителей. У нас в ассортименте есть потолочные карнизы, потолочный плинтус, ПВХ изделия, розетки потолочные, пороги алюминиевые, потолочная плитка из пенополистирола и многое другое. 
  7. География реализации услуг: в Россию и страны СНГ 
  8. Что должен сделать человек после его прочтения? Статьи носят информационный характер. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - плинтус пвх оптом
  11. Пример текстов: http://housediz.com/stati/stili-v-interere/provans-stil-v-dizajne-intererov
  12. Длина 1500 символов 
  
  По аналогии еще 1 статья: 
  1. Ключевые фразы: 
  - плинтус пластиковый оптом купить
  Пример текстов: http://housediz.com/stati/stili-v-interere/stil-loft-v-interere
  Длина 1500 символов 
  
  4 Новости: 
  1. Ключевые фразы: 
  - плинтус пластиковый оптом
  Примеры текстов: http://art-and-houses.ru/2017/08/01/kartonnaya-installyatsiya-v-byvshem-kinoteatre/
  Длина 1000 символов 
  
  2. Ключевые фразы: 
  - плинтус пвх оптом купить
  Примеры текстов: http://art-and-houses.ru/2017/07/28/dizajn-dajdzhest-iyul/
  Длина 1000 символов 
  
  3. Ключевые фразы: 
  -  карнизы для штор оптом москва
  Примеры текстов: http://art-and-houses.ru/2017/07/27/5-uspeshnyh-rossijskih-landshaftnyh-byuro/
  Длина 1000 символов 
  
  4. Ключевые фразы: 
  - карнизы для штор купить оптом
  Примеры текстов: http://art-and-houses.ru/2017/07/25/kontseptualnyj-dizajn-v-italyanskom-palatstso/
  Длина 1000 символов",3912,"48,50,51"
"Внедрение композита Брикус.Внедрить этот модуль https://www.1c-bitrix.ru/composite/ на сайты кирпич-москва.рф, рязанскийкирпич.рф и кирпич-калуга.рф",29038,"23,56"
"Тексты для сайта medliveproperty.ru.1. Сайт, для которого пишем текст: для сайта medliveproperty.ru 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x40753&type=text&authkey=85387a78160ec385df3dc4a589d62dd7 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан на людей: люди абсолютно разные т.к. цены недвижимость в Испании начинаются от 25 000 €. Но мы больше заинтересованы в обеспеченных клиентах. Как правило, это владельцы бизнеса, частные предприниматели и т.д.. 
  5. Преимущества: 
  - Более 14 лет мы занимаемся продажей недвижимость и смогли изучить специфику и особенности рынка настолько глубоко, что сегодня предлагаем своим клиентам только выгодные условия покупки недвижимости в Испании. 
  6. Услуги: 
  - Компания занимается продажей жилой и коммерческой недвижимости в Испании на побережье Коста Бланка. Город Бенидорм - столица туризма побережья Коста Бланка. 
  7. География реализации услуг: Москва, Санкт-Петербург 
  8. Что должен сделать человек после его прочтения? Текст носит информационный характер, необходим для продвижения. 
  9. Фразы должны быть четкими и короткими. 
  
  1. Ключевые слова: 
  - студии в альбире
  Длина: до 1000 символов 
  
  По примеру ещё 8 статей: 
  2. Ключевые слова: 
  - дома в альбире
  Длина: до 1000 символов 
  
  
  3. Ключевые слова: 
  - участки в альбире
  Длина: до 1000 символов 
  
  
  4. Ключевые слова: 
  - отели в альбире
  Длина: до 1000 символов 
  
  
  5. Ключевые слова: 
  - квартиры в альбире
  Длина: до 1000 символов 
  
  
  6. Ключевые слова: 
  - таунхаусы в альбире
  Длина: до 1000 символов 
  
  
  7. Ключевые слова: 
  - виллы в альбире
  Длина: до 1000 символов 
  
  
  8. Ключевые слова: 
  - рестораны в альбире
  Длина: до 1000 символов 
  
  
  9. Ключевые слова: 
  - коммерческая недвижимость в альбире
  Длина: до 1000 символов",40752,"48,50,51"
"Подготовить статью для сайта sefoxkley.ru.1. Сайт, для которого пишем текст http://sefoxkley.ru 
  2. Бриф на текст клиентом не заполнен, информацию берем с сайта. 
  3. Страница, для которой пишется текст sefoxkley.ru (статейная публикация) 
  4. Текст рассчитан на людей, занимающихся ремонтом и изготовлением мягкой мебели. Всем, кому может потребоваться клей для поролона 
  5. Преимущества: 
  - с 1972 года занимаются производством клея для поролона. 
  - производит 15 видов клея. 
  - осуществляют экспорт по 30 странам мира. 
  6. Статейная публикация описывает, как своими руками заменить поролон в любимом диване. 
  7. География реализации услуг Российская Федерация 
  8. Что должен сделать человек после его прочтения? После прочтения человек должен быть уверен, что сам сможет отремонтировать свой диван и для этого ему необходимо приобрести клей для поролона. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - турецкий клей для мебели
  12. Примеры текстов топа: https://dommebel2.ru/svoimi-rukami/remont-mebeli-2/remont-kozhanoj-mebeli-svoimi-silami.html
  13. Длина 1500 символов",14825,"48,50,51"
"Написание 2 статей для kortokofe.ru.1. Сайт, для которого пишем текст: http://www.kortokofe.ru/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x49747&type=text&authkey=59b2178550d2152054d53de3ae845949 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: на владельцев и снабженцев кафе, кофеен, владельцев бизнеса по вендингу 
  5. Преимущества: широкая коллекция сортов и видов кофе, низкие цены, доставка по всей России 
  6. Услуги/товар: растворимый и зерновой кофе оптом 
  7. География реализации услуг: Москва, Санкт-Петербург, Новосибирск, другие города РФ 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, является посадочной для НЧ запроса. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - купить свежеобжаренный кофе в зернах
  11. Примеры текстов: https://www.adme.ru/zhizn-kuhnya/5-receptov-kofe-dlya-teh-komu-hochetsya-neobychnogo-1097010/
  12. Длина 1500 символов 
  
  По аналогии еще 2 статьи: 
  1. Ключевые фразы: 
  - поставщики кофе в россию
  Примеры текстов: http://basetop.ru/samyie-dorogie-sorta-kofe/
  Длина 1500 символов",49746,"48,50,51"
"Написание 2 статей для kladovaya-t.ru.1. Сайт, для которого пишем текст: http://www.kladovaya-t.ru/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x47018&type=text&authkey=5b954adab1ac7a7ad71eb0095623abf2 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: родителей с детьми ясельного и дошкольного возраста 
  5. Преимущества: товары ручной работы, высокое качество, индивидуальный подход (каждый товар можно изменить в зависимости от пожеланий), доставка курьером, Почтой России, EMC, самовывозом 
  6. Услуги/товар: детские деревянные игрушки ручной работы 
  7. География реализации услуг: г. Зеленоград, Московская область, Россия 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, является посадочной для НЧ-запроса. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - производители деревянных игрушек
  Пример текста: http://nsportal.ru/detskiy-sad/okruzhayushchiy-mir/2015/11/19/russkaya-derevyannaya-igrushka (только разделы про деревянные игрушки, без глиняных и текстильных)
  12. Длина 1500 символов. 
  
  По аналогии ещё 1 статья: 
  Ключевые фразы: 
  - первые игрушки ребенка
  Пример текста: http://blog.aistbox.ru/2013/02/viborkatalok.html
  Длина 1500 символов.",47017,"48,50,51"
"Написание 3 статей для сайта ramtrash.ru.1. Сайт, для которого пишем текст: ramtrash.ru 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x55755&type=text&authkey=a8838aaf2784460269f4b5c96b4ffbfa 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: строительные организации, управляющие компании 
  5. Преимущества: работа по договору, большой автопарк спецтехники, быстрое реагирование 
  6. Услуги/товар: вывоз мусора 
  7. География реализации услуг: Раменский район, г.Жуковский, г.Бронницы 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, является посадочной для НЧ-запроса. 
  9. Фразы должны быть четкими и короткими 
  
  10. Ключевые фразы, используемые в тексте: 
  - утилизация отходов
  11. Примеры текстов: 
  - http://www.solidwaste.ru/news/view/23002.html
  12. Длина 1500 символов. 
  
  По аналогии ещё 2 статьи: 
  1. Ключевые фразы: 
  - уборка снега
  Примеры текстов: http://www.solidwaste.ru/news/view/23000.html
  Длина 1500 символов 
  
  2. Ключевые фразы: 
  - тарифы на вывоз тбо на 2016 год
  Примеры текстов: http://www.solidwaste.ru/news/view/22994.html
  Длина 1500 символов",12318,"48,50,51"
"Подготовить рерайт 3-х статей и 3-х новостей для сайта dentamond-clinic.ru.1. Сайт, для которого пишем текст: http://dentamond-clinic.ru/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x6529&type=text&authkey=ac10ec1ace51b2d973cd87973a98d3ab 
  3. Страница для которой пишется текст: статейная публикация 
  4. Текст рассчитан на людей, которые заботятся о своем здоровье, и выбирают надежность, комфорт, профессионализм. 
  5. Преимущества: 
  - высококвалифицированные врачи, диагностика с помощью современных технологий , особый подход, дружелюбная атмосфера, материалы высокого качества. 
  6. Услуги: 
  Имплантация зубов 
  Восстановление зубов 
  Протезирование зубов 
  Удаление зубного камня 
  Эстетическая реставрация 
  Хирургическая стоматология 
  Пломбирование зубов 
  Отбеливание зубов 
  Исправление прикуса 
  Пародонтология 
  Лечение зубов во время беременности 
  Детская стоматология 
  Диагностика 
  Гигиена и профилактика 
  Протезирование на имплантах 
  Лечение кисты зуба 
  Лечение кариеса. 
  7. География реализации услуг: Москва, район метро юго-западная 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - лечение зубов тропарево
  11. Примеры текстов топа: http://okeydoc.ru/vidy-zubnyx-plomb-kakuyu-vybrat/
  12. Длина 1500 символов 
  
  По аналогии еще 2 статьи и 3 новости: 
  1. Ключевые фразы: http://www.rusmedserv.com/toothreplacement/contra_indications_denture/
  - клиника протезирования зубов москве
  Примеры текстов топа: 
  Длина 1500 символов 
  
  2. Ключевые фразы: 
  - протезирование зубов имплантация
  Примеры текстов топа: http://www.rusmedserv.com/dentalimplants/historyofimplantation/
  Длина 1500 символов 
  
  Новости: 
  1. Ключевые фразы: 
  - реставрация зубов москва
  Примеры текстов топа: https://www.startsmile.ru/news/169/trista_tysyach_rubley_za_vybitye_zuby/
  Длина 1500 символов 
  
  2. Ключевые фразы: 
  - отбеливание зубов москва
  Примеры текстов топа: https://stomport.ru/news/kakaya-ona-idealnaya-ulybka
  Длина 1500 символов 
  
  3. Ключевые фразы: 
  - лечение кариеса
  Примеры текстов топа: https://stomport.ru/news/amabrush-pervaya-v-mire-avtomaticheskaya-zubnaya-shchyotka
  Длина 1500 символов",6528,"48,50,51"
"Подготовить 2 статьи для сайта ixodus.ru.1-я статья: 
  1. Сайт для которого пишем текст http://ixodus.ru/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x6136&type=text&authkey=c1285fcadc52c0d3dc8813fc2c2e2b2a 
  3. Страница для которой пишется текст: статейная публикация 
  4. Текст рассчитан на людей с любым достатком. 
  5. Преимущества: 
  - Более 10 лет занимаются складной мебелью на металлическом каркасе. 
  - Складная мебель компактна при транспортировке и использовании. 
  - Цены на продукцию одни из самых низких в сегменте складной мебели. 
  6. География реализации услуг Российская Федерация 
  7. Что должен сделать человек после его прочтения? После прочтения человек должен быть заинтересован в приобретении товара. 
  8. Фразы должны быть четкими и короткими 
  9. Ключевые фразы: 
  - стол трансформер
  10. Примеры текстов топа: www.alimpia-mebel.ru/kak-vybrat-kuhonnyy-stol-transformer-2014-10-21#axzz4oUXD0rra
  11. Длина 1500 символов 
  
  2-я статья по аналогии: 
  Ключевые фразы: 
  - стекло для столешницы
  Пример текстов топа: http://interiordesigns.ru/dizayn-kuhni-so-steklyannym-stolom-universalnye-idei-dlya-intererov-lyuboy-planirovki
  Длина 1500 символов",6135,"48,50,51"
"Подготовить 1 статью для otdelka62.ru.1. Сайт, для которого пишем текст http://otdelka62.ru/ 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x289&type=text&authkey=839ab46820b524afda05122893c2fe8e 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан на разные категории людей 
  5. Преимущества: 
  - Большой опыт работы по ремонту и отделки квартир 
  - Гарантия своевременного завершения работ 
  - Контроль расходования средств с бесплатным выездом нашего сметчика на объект с составлением подробной сметы расходов 
  - Работа разбивается на этапы и оплачиваются соответственно по этапам. 
  6. Услуга: 
  Мы выполняем работы услуги прорабов по капитальному ремонту квартир, домов и нежилых помещений. Мы проведем отделку, выполним евроремонт как в новостройке, так и в квартире вторичного жилья. 
  7. География реализации услуг: ремонт и отделку квартир мы проводим по всему городу Рязани, а также, выезжаем за пределы города по договоренности. 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - дизайн проект квартиры рязань
  11. Примеры текстов топа: https://www.kakprosto.ru/kak-27253-kak-sdelat-dizayn-proekt-kvartiry-samomu
  12. Длина 1500 символов",544,"48,50,51"
"Написание 1 статьи для akvatehnix.ru.1. Сайт для которого пишем текст: http://akvatehnix.ru/ 
  2. Ссылка на бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x30754&type=text&authkey=7cbeb964f1961a132a36052748a10320 
  3. Страница(ы),на которую пишется текст: статейная публикация 
  4. Для кого пишется текст: люди разного возраста от 30 лет и более. 
  5. Преимущества: 
  - сотрудники высококвалифицированные и имеют дипломы, сертификаты. 
  - оригинальные комплектующие от лучших мировых брендов. 
  - выполнение работы на качество и совесть!!! 
  - сотрудники ежеквартально проходят обучение и повышение квалификации, а также узнают новинки рынка продаж, участвуют в семинарах, где обмениваются опытом. 
  6. Наша услуга заключается в производстве монтажа отопительных систем, загородного малоэтажного строительства. Также параллельно занимаемся водоснабжением и канализацией, используя современные материалы и технологии. 
  7. География реализации услуг Москва и МО. 
  8. Что должен сделать человек после его прочтения: перейти на страницу услуги, совершить заказ услуги. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - цена отопление коттеджа
  11. Примеры текстов топа: http://kakoydom.com/articles/stroitelstvo/steny/sravnitelnaya-harakteristika-rashodov-na-otoplenie-v-zavisimosti-ot-tipa-sten
  12. Длина 1500 символов",30753,"48,50,51"
"Необходимо подготовить статью для сайта ft-comp.ru.1. Сайт, для которого пишем текст: http://www.ft-comp.ru 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x42053&type=text&authkey=e5e63e1b118dabdbd6b5d2e7cf43b72c 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: 
  1)сотрудники айти отдела и руководители складов (мужчины от 25 до 45) – 80%, 
  2)снабженцы, менеджеры отдела закупок (в основной массе женщины от 25 до 60). Но решение по выбору конкретной модели в основной массе (95%) принимают сотрудники айти отдела или руководители складов. И, как правило, это ТОП сотрудники этих отделов. 
  Снабжение ищет уже конкретную модель. Их задача найти оптимальное предложение по цене и наличию.. 
  5. Преимущества: 
  Касательно оборудования - мы являемся прямыми партнёрами дистрибьюторов всех марок, которые у нас представлены. При необходимости можем запросить сертификаты, чтобы разместить их на сайте. 
  По расходникам: 
  этикетки - прямое производство, срок 5-7 рабочих дней, возможно ускоренное производство заказа, работаем только на европейском сырье Fasson и Raflatac. Сейчас очень много предложений из китайского сырья с соответствующим качеством. Нейлон и сатин мы завозим напрямую из Китая (его только в Китае и производят), предварительно тестируем образцы из каждой партии, также у нас есть машина для резки нейлона, и мы можем нарезать любую ширину по желанию клиента. Красящая лента - мы являемся прямым дистрибьютором производителя, режем любой размер, намотку за короткие сроки 3-4 дня. Есть своя грузовая машина. 
  6. Услуги/товар: 
  - Мы занимаемся поставкой оборудования так или иначе связанным со штрихкодированием (подробнее в брифе). 
  7. География реализации услуг: Москва и МО 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, необходима для продвижения. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - лента текстильная купить
  - лента текстильная полиэстеровая
  - принтеры для сатиновых лент
  11. Примеры текстов: 
  - http://price-etiketka.ru/etik_tekstil.html
  - http://moslabel.com/informacija-dlja-klienta/trebovaniya-k-ehtiketke-na-odezhde.php
  - http://markerovka.ru/tekstillent.html
  
 Структура: 
Назначение текстильных бирок, что они должны содержать
Как подобрать правильный материал под тип изделия
Как подобрать подходящие расходники
  12. Длина 2000 символов.",42052,"48,50,51"
"Необходимо написать новость на сайт ft-comp.ru.1. Сайт, для которого пишем текст: http://www.ft-comp.ru 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x42053&type=text&authkey=e5e63e1b118dabdbd6b5d2e7cf43b72c 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: 
  1)сотрудники айти отдела и руководители складов (мужчины от 25 до 45) – 80%, 
  2)снабженцы, менеджеры отдела закупок (в основной массе женщины от 25 до 60). Но решение по выбору конкретной модели в основной массе (95%) принимают сотрудники айти отдела или руководители складов. И, как правило, это ТОП сотрудники этих отделов. 
  Снабжение ищет уже конкретную модель. Их задача найти оптимальное предложение по цене и наличию.. 
  5. Преимущества: 
  Касательно оборудования - мы являемся прямыми партнёрами дистрибьюторов всех марок, которые у нас представлены. При необходимости можем запросить сертификаты, чтобы разместить их на сайте. 
  По расходникам: 
  этикетки - прямое производство, срок 5-7 рабочих дней, возможно ускоренное производство заказа, работаем только на европейском сырье Fasson и Raflatac. Сейчас очень много предложений из китайского сырья с соответствующим качеством. Нейлон и сатин мы завозим напрямую из Китая (его только в Китае и производят), предварительно тестируем образцы из каждой партии, также у нас есть машина для резки нейлона, и мы можем нарезать любую ширину по желанию клиента. Красящая лента - мы являемся прямым дистрибьютором производителя, режем любой размер, намотку за короткие сроки 3-4 дня. Есть своя грузовая машина. 
  6. Услуги/товар: 
  - Мы занимаемся поставкой оборудования так или иначе связанным со штрихкодированием (подробнее в брифе). 
  7. География реализации услуг: Москва и МО 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер, необходима для продвижения. 
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  -лента текстильная
    12. Длина 1000-1500 символов.

Необходимо написать новость об участии фирмы ФТ-Компани в выставке (сайт выставки - http://www.textilexpo.ru/ru ), за основу взять информацию с сайта выставки и буклета (прикреплён в доп.информации)
+ информация от клиента:
Выставка будет на ВДНХ с 29 августа по 1 сентября. Наш стенд 84G в павильоне 75.",42052,"48,50,51"
"Написание 3-х статей для vdesigne.com.1. Сайт, для которого пишем текст: для vdesigne.com 
  2. Бриф на текст: http://www.abcwww.ru/anketa/index.php?id=5x33427&type=text&authkey=a8a12a71805851cf6052a8eaa344dbff 
  3. Страница, для которой пишется текст: статейная публикация 
  4. Текст рассчитан: люди разных категорий, со средней и высокой материальной базой 
  5. Преимущества: 
  - Разнообразие в разработке проектов помещений, хорошая демонстрационная площадка, проектирование с учетом стратегий объекта, хорошие отношения с заказчиками 
  6. Услуги/товар: 
  - дизайн-проектирование 
  7. География реализации услуг: Рязань, Рязанская область 
  8. Что должен сделать человек после его прочтения? Статья носит информационный характер
  9. Фразы должны быть четкими и короткими 
  10. Ключевые фразы: 
  - дизайн интерьера квартир
  11. Примеры текстов: http://www.ukvartira.ru/articles/chto_takoe_dizajnproekt_kvartiry/
  12. Длина 1500 символов

По аналогии ещё две статьи:
1) Ключевые слова: дизайн интерьера фото
Примеры текстов: http://decorwind.ru/modnyj-interer-2017-foto/
Длина 1500 символов

2) Ключевые слова: дизайн интерьера дома
Примеры текстов: http://home-ideas.ru/2015/04/stili-intererov-opisanie-i-foto
Длина 1500 символов",33426,"48,50,51"
